Time,Price
20513,1.25035
20514,1.25003
20515,1.25014
20516,1.25023
20517,1.25144
20518,1.25183
20519,1.25175
20520,1.25072
20521,1.25027
20522,1.25079
20523,1.2501
20524,1.25154
20525,1.24877
20526,1.25072
20527,1.24904
20528,1.2485
20529,1.24691
20530,1.24839
20531,1.24706
20532,1.24708
20533,1.24929
20534,1.24877
20535,1.24952
20536,1.24946
20537,1.24932
20538,1.24911
20539,1.24896
20540,1.24846
20541,1.2483
20542,1.24899
20543,1.25024
20544,1.24983
20545,1.25018
20546,1.2499
20547,1.24928
20548,1.24979
20549,1.24934
20550,1.24933
20551,1.24938
20552,1.24937
20553,1.24709
20554,1.24618
20555,1.24574
20556,1.24557
20557,1.24741
20558,1.24667
20559,1.24575
20560,1.24668
20561,1.24677
20562,1.24686
20563,1.2473
20564,1.24694
20565,1.24917
20566,1.24907
20567,1.24924
20568,1.25164
20569,1.25159
20570,1.25109
20571,1.25011
20572,1.24601
20573,1.2425
20574,1.24258
20575,1.24265
20576,1.2428
20577,1.24333
20578,1.24368
20579,1.24252
20580,1.24318
20581,1.24263
20582,1.24216
20583,1.24257
20584,1.24473
20585,1.24431
20586,1.24402
20587,1.24456
20588,1.24415
20589,1.24487
20590,1.24513
20591,1.25147
20592,1.25818
20593,1.25738
20594,1.2594
20595,1.25845
20596,1.25678
20597,1.25771
20598,1.25765
20599,1.25787
20600,1.25863
20601,1.26789
20602,1.26684
20603,1.26904
20604,1.26691
20605,1.26486
20606,1.2658
20607,1.26577
20608,1.26531
20609,1.26613
20610,1.26696
20611,1.26556
20612,1.26525
20613,1.26308
20614,1.26252
20615,1.26191
20616,1.26228
20617,1.2623
20618,1.26195
20619,1.26239
20620,1.26334
20621,1.26462
20622,1.26314
20623,1.26213
20624,1.26066
20625,1.25974
20626,1.25981
20627,1.25838
20628,1.2584
20629,1.25907
20630,1.25789
20631,1.2582
20632,1.25854
20633,1.2574
20634,1.25845
20635,1.25837
20636,1.25792
20637,1.25808
20638,1.25808
20639,1.25923
20640,1.2597
20641,1.25922
20642,1.26038
20643,1.26065
20644,1.25783
20645,1.25968
20646,1.25875
20647,1.25795
20648,1.25807
20649,1.25713
20650,1.25828
20651,1.26054
20652,1.26193
20653,1.26111
20654,1.26046
20655,1.26097
20656,1.26059
20657,1.26071
20658,1.26057
20659,1.2604
20660,1.26039
20661,1.25818
20662,1.25882
20663,1.25923
20664,1.259
20665,1.25889
20666,1.25926
20667,1.25953
20668,1.25802
20669,1.2585
20670,1.25808
20671,1.25607
20672,1.25633
20673,1.25613
20674,1.25562
20675,1.25094
20676,1.25258
20677,1.25406
20678,1.25346
20679,1.25336
20680,1.25347
20681,1.25249
20682,1.25262
20683,1.25187
20684,1.25155
20685,1.25308
20686,1.25284
20687,1.25277
20688,1.25265
20689,1.25288
20690,1.25324
20691,1.25293
20692,1.25226
20693,1.25101
20694,1.25035
20695,1.25116
20696,1.24335
20697,1.23966
20698,1.23772
20699,1.23802
20700,1.23836
20701,1.2393
20702,1.23843
20703,1.2389
20704,1.23872
20705,1.23906
20706,1.23899
20707,1.23828
20708,1.2392
20709,1.2383
20710,1.23756
20711,1.2382
20712,1.23798
20713,1.23808
20714,1.23842
20715,1.23732
20716,1.23834
20717,1.23834
20718,1.23781
20719,1.23772
20720,1.23779
20721,1.23287
20722,1.23097
20723,1.2307
20724,1.2282
20725,1.22803
20726,1.22781
20727,1.22712
20728,1.22813
20729,1.22869
20730,1.22659
20731,1.22767
20732,1.22704
20733,1.22823
20734,1.22916
20735,1.22948
20736,1.22882
20737,1.22862
20738,1.22928
20739,1.22947
20740,1.22888
20741,1.22759
20742,1.22889
20743,1.2303
20744,1.22955
20745,1.22975
20746,1.22913
20747,1.22998
20748,1.22972
20749,1.23081
20750,1.23113
20751,1.23095
20752,1.23145
20753,1.23118
20754,1.23135
20755,1.23153
20756,1.23161
20757,1.2302
20758,1.2303
20759,1.22899
20760,1.22831
20761,1.22846
20762,1.22901
20763,1.23005
20764,1.22917
20765,1.23134
20766,1.23206
20767,1.23082
20768,1.23041
20769,1.22793
20770,1.22734
20771,1.22561
20772,1.2254
20773,1.22549
20774,1.22562
20775,1.22503
20776,1.22509
20777,1.22492
20778,1.22512
20779,1.22505
20780,1.22547
20781,1.22537
20782,1.22588
20783,1.22634
20784,1.22521
20785,1.2258
20786,1.22665
20787,1.22621
20788,1.22681
20789,1.22905
20790,1.22759
20791,1.22866
20792,1.22642
20793,1.22672
20794,1.2271
20795,1.22491
20796,1.22431
20797,1.22536
20798,1.22618
20799,1.22213
20800,1.22423
20801,1.22379
20802,1.22422
20803,1.22433
20804,1.2245
20805,1.22382
20806,1.22273
20807,1.22382
20808,1.2237
20809,1.22408
20810,1.22359
20811,1.22291
20812,1.22105
20813,1.22158
20814,1.22167
20815,1.21891
20816,1.21803
20817,1.21823
20818,1.21855
20819,1.21835
20820,1.21979
20821,1.2196
20822,1.21932
20823,1.21958
20824,1.22032
20825,1.22028
20826,1.21988
20827,1.22075
20828,1.21878
20829,1.21925
20830,1.22026
20831,1.21973
20832,1.22091
20833,1.22065
20834,1.22004
20835,1.21928
20836,1.22005
20837,1.22044
20838,1.22023
20839,1.22043
20840,1.2192
20841,1.21677
20842,1.22344
20843,1.22437
20844,1.22312
20845,1.22314
20846,1.22373
20847,1.22396
20848,1.22402
20849,1.22486
20850,1.22498
20851,1.22561
20852,1.22464
20853,1.22368
20854,1.22363
20855,1.2239
20856,1.22395
20857,1.22369
20858,1.22412
20859,1.22263
20860,1.22265
20861,1.2207
20862,1.21857
20863,1.21855
20864,1.21921
20865,1.22317
20866,1.22325
20867,1.22391
20868,1.22656
20869,1.2261
20870,1.22715
20871,1.22759
20872,1.22757
20873,1.22719
20874,1.22693
20875,1.22665
20876,1.22656
20877,1.2279
20878,1.2296
20879,1.22958
20880,1.23019
20881,1.22927
20882,1.2284
20883,1.22832
20884,1.22883
20885,1.22996
20886,1.22913
20887,1.22796
20888,1.22839
20889,1.22813
20890,1.22801
20891,1.22135
20892,1.22327
20893,1.22455
20894,1.22676
20895,1.22862
20896,1.22858
20897,1.22942
20898,1.2289
20899,1.22859
20900,1.22948
20901,1.22956
20902,1.22947
20903,1.22929
20904,1.22816
20905,1.22878
20906,1.22743
20907,1.22847
20908,1.22821
20909,1.22841
20910,1.22367
20911,1.22336
20912,1.22382
20913,1.22236
20914,1.22443
20915,1.2264
20916,1.22616
20917,1.22657
20918,1.22619
20919,1.22628
20920,1.2282
20921,1.22829
20922,1.22804
20923,1.22788
20924,1.22765
20925,1.22842
20926,1.22851
20927,1.22934
20928,1.22864
20929,1.22847
20930,1.22785
20931,1.22885
20932,1.22946
20933,1.2272
20934,1.23058
20935,1.2304
20936,1.2288
20937,1.22707
20938,1.22429
20939,1.22599
20940,1.22572
20941,1.22775
20942,1.22664
20943,1.2278
20944,1.22779
20945,1.22796
20946,1.22741
20947,1.22747
20948,1.22758
20949,1.22564
20950,1.2261
20951,1.2276
20952,1.22627
20953,1.22597
20954,1.22543
20955,1.22574
20956,1.22675
20957,1.22589
20958,1.22365
20959,1.22326
20960,1.21927
20961,1.21957
20962,1.21579
20963,1.21678
20964,1.2175
20965,1.21728
20966,1.21568
20967,1.21587
20968,1.21558
20969,1.21554
20970,1.21217
20971,1.21206
20972,1.21271
20973,1.21288
20974,1.21296
20975,1.21125
20976,1.21124
20977,1.21142
20978,1.21075
20979,1.20975
20980,1.20909
20981,1.21056
20982,1.21067
20983,1.21316
20984,1.21087
20985,1.20838
20986,1.20844
20987,1.21168
20988,1.21242
20989,1.2134
20990,1.21204
20991,1.21259
20992,1.21341
20993,1.21159
20994,1.21152
20995,1.21201
20996,1.21235
20997,1.2121
20998,1.21277
20999,1.21252
21000,1.21259
21001,1.21258
21002,1.21219
21003,1.21097
21004,1.21002
21005,1.21126
21006,1.20975
21007,1.20927
21008,1.20975
21009,1.2092
21010,1.21039
21011,1.20852
21012,1.20617
21013,1.20519
21014,1.2056
21015,1.20624
21016,1.207
21017,1.20596
21018,1.20604
21019,1.20636
21020,1.2061
21021,1.20589
21022,1.20682
21023,1.20678
21024,1.20732
21025,1.20759
21026,1.20667
21027,1.20592
21028,1.20867
21029,1.21268
21030,1.21342
21031,1.21452
21032,1.21366
21033,1.21476
21034,1.21326
21035,1.2122
21036,1.21307
21037,1.21252
21038,1.21482
21039,1.21594
21040,1.21544
21041,1.21565
21042,1.2148
21043,1.21475
21044,1.21395
21045,1.21352
21046,1.21373
21047,1.21423
21048,1.21281
21049,1.21383
21050,1.21427
21051,1.21557
21052,1.21469
21053,1.21227
21054,1.21263
21055,1.22232
21056,1.22601
21057,1.2298
21058,1.2293
21059,1.22992
21060,1.22811
21061,1.22778
21062,1.22798
21063,1.22857
21064,1.22864
21065,1.22811
21066,1.22787
21067,1.22801
21068,1.22771
21069,1.22737
21070,1.2276
21071,1.22885
21072,1.22865
21073,1.22898
21074,1.22926
21075,1.22976
21076,1.22742
21077,1.22478
21078,1.22663
21079,1.23078
21080,1.22987
21081,1.2279
21082,1.23537
21083,1.23676
21084,1.23672
21085,1.2358
21086,1.23228
21087,1.23095
21088,1.22992
21089,1.23186
21090,1.23012
21091,1.23074
21092,1.2302
21093,1.22953
21094,1.22844
21095,1.22854
21096,1.22922
21097,1.22871
21098,1.22919
21099,1.22758
21100,1.22842
21101,1.22656
21102,1.22754
21103,1.22632
21104,1.22524
21105,1.22439
21106,1.22576
21107,1.22407
21108,1.22487
21109,1.22608
21110,1.22504
21111,1.22606
21112,1.22575
21113,1.22597
21114,1.22548
21115,1.22593
21116,1.22595
21117,1.22602
21118,1.22719
21119,1.22883
21120,1.2285
21121,1.22826
21122,1.22706
21123,1.22718
21124,1.2262
21125,1.22571
21126,1.22813
21127,1.22806
21128,1.22789
21129,1.22942
21130,1.22927
21131,1.23145
21132,1.23138
21133,1.23054
21134,1.23043
21135,1.2306
21136,1.23029
21137,1.23021
21138,1.22989
21139,1.22961
21140,1.22917
21141,1.22897
21142,1.2287
21143,1.22945
21144,1.22956
21145,1.22917
21146,1.23167
21147,1.23081
21148,1.23167
21149,1.23115
21150,1.23099
21151,1.23082
21152,1.23098
21153,1.23032
21154,1.23101
21155,1.22969
21156,1.22979
21157,1.2299
21158,1.22976
21159,1.22357
21160,1.22216
21161,1.22249
21162,1.22286
21163,1.22357
21164,1.22383
21165,1.22316
21166,1.22335
21167,1.2244
21168,1.22467
21169,1.22497
21170,1.22511
21171,1.22467
21172,1.22628
21173,1.22711
21174,1.22799
21175,1.22706
21176,1.22949
21177,1.22131
21178,1.22186
21179,1.21586
21180,1.21482
21181,1.21626
21182,1.21626
21183,1.21723
21184,1.21786
21185,1.21793
21186,1.2182
21187,1.2176
21188,1.21781
21189,1.21732
21190,1.21746
21191,1.21739
21192,1.21758
21193,1.21751
21194,1.21887
21195,1.21955
21196,1.2206
21197,1.22121
21198,1.22355
21199,1.22872
21200,1.22591
21201,1.22569
21202,1.23214
21203,1.23396
21204,1.23891
21205,1.23693
21206,1.23699
21207,1.23755
21208,1.23801
21209,1.23848
21210,1.23945
21211,1.23891
21212,1.24267
21213,1.24062
21214,1.23977
21215,1.23957
21216,1.23907
21217,1.23939
21218,1.23771
21219,1.23739
21220,1.23608
21221,1.23614
21222,1.2363
21223,1.2355
21224,1.23837
21225,1.23908
21226,1.23968
21227,1.24139
21228,1.24202
21229,1.24108
21230,1.23967
21231,1.23947
21232,1.23954
21233,1.24
21234,1.23978
21235,1.23943
21236,1.23877
21237,1.23907
21238,1.24002
21239,1.24013
21240,1.23998
21241,1.23917
21242,1.2389
21243,1.23887
21244,1.24234
21245,1.24108
21246,1.24027
21247,1.24159
21248,1.24258
21249,1.24174
21250,1.24298
21251,1.24178
21252,1.24212
21253,1.24184
21254,1.24191
21255,1.24123
21256,1.23969
21257,1.23983
21258,1.23972
21259,1.23928
21260,1.23842
21261,1.2392
21262,1.2399
21263,1.23953
21264,1.23948
21265,1.2386
21266,1.23926
21267,1.23671
21268,1.23697
21269,1.23838
21270,1.2361
21271,1.23543
21272,1.23508
21273,1.23317
21274,1.23406
21275,1.23569
21276,1.23636
21277,1.23665
21278,1.2352
21279,1.23545
21280,1.23583
21281,1.23649
21282,1.23646
21283,1.23703
21284,1.23715
21285,1.23736
21286,1.23781
21287,1.23841
21288,1.23775
21289,1.23795
21290,1.23698
21291,1.23748
21292,1.23523
21293,1.23377
21294,1.23408
21295,1.23131
21296,1.23097
21297,1.23046
21298,1.22986
21299,1.23091
21300,1.22769
21301,1.22789
21302,1.22857
21303,1.2295
21304,1.22969
21305,1.23051
21306,1.23037
21307,1.23017
21308,1.22925
21309,1.22976
21310,1.22955
21311,1.22953
21312,1.22923
21313,1.22924
21314,1.22859
21315,1.22833
21316,1.22687
21317,1.22819
21318,1.22765
21319,1.22711
21320,1.22663
21321,1.2268
21322,1.22607
21323,1.23122
21324,1.22975
21325,1.22942
21326,1.22956
21327,1.22925
21328,1.22935
21329,1.22907
21330,1.22864
21331,1.22867
21332,1.22745
21333,1.22689
21334,1.22868
21335,1.22964
21336,1.229
21337,1.22942
21338,1.22822
21339,1.22819
21340,1.22792
21341,1.22946
21342,1.23084
21343,1.23377
21344,1.23483
21345,1.23564
21346,1.23688
21347,1.23502
21348,1.23389
21349,1.23398
21350,1.23347
21351,1.23308
21352,1.2337
